,live_tree_density,LAI_sum,LAI_win,RWC,aspect_mean,aspect_std,canopy_height,cwd,dominant_leaf_habit,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win
1114,8.74991319261,1.34591572505,1.44104284369,0.333063490228,178.97798577,100.874950491,15.88,670.918666667,evergreen,470.051111111,127.26676117,0.84,0.222222222222,391.25,32.8888888889,14.537037037,23.7685185185,9.41666666667,39.3209541063,8.01419753086,131.1565,859.66275,84.25425,111.8595,0.0976898550725,0.144171186441
1115,12.4925084446,1.36212335217,1.34160781544,0.929802243553,178.97798577,100.874950491,15.88,599.740576923,evergreen,470.051111111,127.26676117,0.84,0.638888888889,493.25,33.2037037037,13.3518518519,24.5462962963,8.05555555556,38.5812198068,7.47592592593,158.8625,834.692,74.368,114.09675,0.109497058824,0.136897916667
1116,12.3672670461,1.2589806968,1.15629708098,0.944258124205,178.97798577,100.874950491,15.88,839.709111111,evergreen,470.051111111,127.26676117,0.84,2.66666666667,314.111111111,34.2222222222,15.3240740741,25.0185185185,9.21296296296,43.393115942,10.014041514,68.1325,952.61975,69.93,265.80925,0.116705172414,0.13596875
1117,13.6767830103,1.1757886064,1.44305555556,0.701977564473,178.97798577,100.874950491,15.88,859.809628571,evergreen,470.051111111,127.26676117,0.84,14.5277777778,101.416666667,32.6018518519,15.787037037,23.5648148148,9.15740740741,38.5618961353,10.4682098765,64.355,930.8245,81.9185,237.20175,0.110457377049,0.15704
1118,12.1358826025,1.1554613936,1.2108992467,0.64184110096,178.97798577,100.874950491,15.88,966.849851852,evergreen,470.051111111,127.26676117,0.84,17.0,307.888888889,33.2962962963,17.9351851852,24.8611111111,11.3611111111,40.413647343,13.0774691358,58.57275,922.74975,82.088,327.21375,0.106475438596,0.150890740741
1119,11.5924127942,1.11773775895,1.55947504708,0.350410547011,178.97798577,100.874950491,15.88,961.078076923,evergreen,470.051111111,127.26676117,0.84,0.361111111111,140.277777778,32.6666666667,19.0277777778,24.1018518519,12.3333333333,41.0437801932,12.924382716,59.3425,934.93375,106.541,306.939,0.0999033898305,0.164938983051
1120,22.4968527041,2.16398305085,1.66511299435,0.0157560355781,193.739543617,100.542615887,22.28,731.394477273,evergreen,831.494444444,240.196893708,1.0,4.5,469.694444444,33.2314814815,13.9166666667,24.4166666667,8.18518518519,42.5914855072,10.0975308642,62.8505,863.6415,113.889,160.26125,0.129132857143,0.177593333333
1121,24.0351050231,2.38334510358,1.72066854991,0.526556543837,193.739543617,100.542615887,22.28,606.517764706,evergreen,831.494444444,240.196893708,1.0,0.0277777777778,459.194444444,31.6481481481,13.1018518519,22.3425925926,7.78703703704,38.4064009662,8.43024691358,122.62,805.50925,101.303,116.51575,0.138868115942,0.178159322034
1122,21.9786078196,2.48835922787,1.55656779661,1.0,193.739543617,100.542615887,22.28,532.716571429,evergreen,831.494444444,240.196893708,1.0,2.22222222222,638.555555556,31.8425925926,12.1574074074,22.8518518519,6.62037037037,36.9000603865,8.10401234568,182.17775,770.194,89.4365,103.96575,0.152292537313,0.178919148936
1123,21.9786078196,2.27314030132,1.67123352166,0.592121982211,193.739543617,100.542615887,22.28,786.356877551,evergreen,831.494444444,240.196893708,1.0,1.88888888889,406.777777778,33.0,13.9074074074,24.0555555556,7.92592592593,41.8037439614,10.206043956,37.2945,877.41825,96.15775,208.93975,0.141296551724,0.18428125
1124,23.6159227634,2.13664077213,1.72850753296,0.568233799238,193.739543617,100.542615887,22.28,853.372392857,evergreen,831.494444444,240.196893708,1.0,12.0833333333,115.305555556,31.3703703704,14.25,22.7685185185,7.75,38.0021135266,10.3638888889,30.977,843.59725,115.827,187.46425,0.139767241379,0.181704918033
1125,21.4101024959,1.98533427495,1.60291902072,0.674968233799,193.739543617,100.542615887,22.28,886.070854167,evergreen,831.494444444,240.196893708,1.0,28.8611111111,373.333333333,31.9259259259,16.3148148148,23.6944444444,10.0925925926,38.9604468599,12.6077160494,31.86525,820.23975,111.49775,277.313,0.136636363636,0.178709090909
1126,22.5565191784,1.89866996234,1.75135357815,0.318170266836,193.739543617,100.542615887,22.28,906.282,evergreen,831.494444444,240.196893708,1.0,2.41666666667,158.75,31.6388888889,18.0092592593,23.1666666667,11.462962963,39.2859299517,13.6941358025,27.66325,850.2535,161.4595,302.70525,0.129231034483,0.174545
1127,39.0987954393,2.79411487759,1.93328625235,0.540060148057,199.965136648,100.501816172,31.32,650.213787234,evergreen,1452.44555556,233.046696161,1.0,5.94444444444,522.333333333,29.5185185185,10.8796296296,21.5185185185,5.39814814815,34.5890700483,8.92932098765,108.29725,752.43475,87.97475,91.93225,0.145198571429,0.176127777778
1128,38.6710327167,2.94079566855,1.81365348399,0.863548735349,199.965136648,100.501816172,31.32,550.52777551,evergreen,1452.44555556,233.046696161,1.0,0.0,488.777777778,28.1759259259,10.1296296296,19.9907407407,5.06481481481,29.0217391304,7.59135802469,164.968,729.09125,78.751,67.60175,0.154747826087,0.1735125
1129,38.6710327167,3.18633474576,1.66845574388,0.996182911783,199.965136648,100.501816172,31.32,452.351530612,evergreen,1452.44555556,233.046696161,1.0,14.9444444444,676.388888889,28.2222222222,9.50925925926,20.3703703704,4.2037037037,29.2327898551,7.63796296296,250.824,684.89025,70.068,67.58025,0.158009230769,0.17369
1130,38.6710327167,2.86211158192,2.33064971751,0.204233497841,199.965136648,100.501816172,31.32,733.652102041,evergreen,1452.44555556,233.046696161,1.0,2.83333333333,408.305555556,29.712962963,11.1296296296,22.0185185185,5.61111111111,34.9676932367,9.1626984127,48.7325,778.87875,82.0385,128.96875,0.146288888889,0.195
1131,38.6710327167,2.6822740113,2.2106873823,0.288286551511,199.965136648,100.501816172,31.32,763.711,evergreen,1452.44555556,233.046696161,1.0,18.6388888889,127.138888889,28.212962963,11.212962963,20.8055555556,5.31481481481,31.2798913043,9.54722222222,35.97675,741.7125,108.4215,120.988,0.1445125,0.174353846154
1132,38.2105702324,2.58973634652,2.12698917137,0.220812769895,199.965136648,100.501816172,31.32,804.452146341,evergreen,1452.44555556,233.046696161,1.0,42.1944444444,403.944444444,28.6388888889,13.3055555556,21.4351851852,7.73148148148,31.5099637681,10.925617284,45.035,711.06325,94.63025,156.03625,0.144571428571,0.175497674419
1133,37.6608804783,2.5040960452,2.27961393597,0.302166872301,199.965136648,100.501816172,31.32,811.53435,evergreen,1452.44555556,233.046696161,1.0,12.8055555556,157.805555556,28.2962962963,15.1111111111,20.9537037037,9.26851851852,31.089673913,12.3194444444,36.948,744.284,162.08975,238.36075,0.13976779661,0.182369230769
1134,24.721308829,1.2405720339,0.4003413371,0.81959798995,205.914253502,98.3689628404,15.68,582.59447619,evergreen,2205.13777778,310.638269295,0.52,16.3055555556,653.833333333,23.4074074074,7.0462962963,16.6666666667,1.34259259259,24.4178743961,7.41759259259,204.33675,679.46225,49.9795,61.40225,0.164656521739,0.180311764706
1135,24.721308829,1.30175376648,0.291278248588,1.0,205.914253502,98.3689628404,15.68,506.342761905,evergreen,2205.13777778,310.638269295,0.52,1.55555555556,580.805555556,22.2962962963,6.49074074074,15.462962963,1.07407407407,20.4595410628,6.47932098765,243.38225,685.3665,43.59525,51.552,0.176239130435,0.176244680851
1136,24.721308829,1.3757886064,0.325835687382,0.906783919598,205.914253502,98.3689628404,15.68,378.836928571,evergreen,2205.13777778,310.638269295,0.52,33.75,789.75,22.25,5.92592592593,15.5462962963,0.435185185185,20.4453502415,6.56203703704,284.20325,633.18125,47.61925,58.41025,0.173821875,0.185048484848
1137,24.721308829,1.27849576271,0.71613700565,0.318592964824,205.914253502,98.3689628404,15.68,694.018547619,evergreen,2205.13777778,310.638269295,0.52,8.16666666667,444.694444444,23.9259259259,7.57407407407,17.4259259259,1.88888888889,25.0042270531,7.68650793651,140.27475,716.78275,41.9555,73.7465,0.166047169811,0.1919
1138,24.9372918188,1.2038606403,0.503672316384,0.157788944724,205.914253502,98.3689628404,15.68,663.664292683,evergreen,2205.13777778,310.638269295,0.52,25.4722222222,152.666666667,22.4537037037,7.35185185185,16.2685185185,1.40740740741,22.5084541063,8.04722222222,121.55525,679.03525,56.70625,73.282,0.174698305085,0.193440740741
1139,28.9863961202,1.24044256121,0.700364877589,0.094472361809,205.914253502,98.3689628404,15.68,713.28425,evergreen,2205.13777778,310.638269295,0.52,62.5,456.972222222,22.8425925926,9.15740740741,16.7407407407,3.7037037037,22.246678744,8.68395061728,140.11825,639.7805,48.46575,75.28575,0.172394736842,0.1940625
1140,20.5283113548,1.22736581921,0.828519303202,0.0834170854271,205.914253502,98.3689628404,15.68,675.881344828,evergreen,2205.13777778,310.638269295,0.52,41.8333333333,186.111111111,22.462962963,11.0648148148,16.3425925926,5.30555555556,22.014794686,10.0484567901,149.5485,679.61375,84.48575,163.79925,0.1689,0.192065306122
1141,10.7617258984,0.516866760829,0.0713865348399,0.788910505837,197.18406117,102.332901049,9.2,547.994714286,evergreen,2741.48222222,257.221790842,0.08,33.1388888889,707.527777778,18.9166666667,3.69444444444,12.4537037037,-2.41666666667,18.3665458937,6.13333333333,204.5825,659.245,30.02575,80.41525,0.1761,0.173834615385
1142,10.2058778018,0.528848870056,0.0562029190207,1.0,197.18406117,102.332901049,9.2,391.147724138,evergreen,2741.48222222,257.221790842,0.08,7.61111111111,665.111111111,18.1203703704,3.47222222222,11.6018518519,-2.55555555556,14.8336352657,5.43611111111,213.59175,682.751,17.81,71.0545,0.183597101449,0.160793478261
1143,10.0373900118,0.476530131827,0.0567678907721,0.848492217899,197.18406117,102.332901049,9.2,287.0547,evergreen,2741.48222222,257.221790842,0.08,44.0833333333,839.861111111,18.0092592593,2.93518518519,11.4351851852,-3.09259259259,15.2644927536,5.61882716049,199.77525,624.56225,22.54325,77.50625,0.1818921875,0.151427586207
1144,11.5558584223,0.503872410546,0.157991996234,0.305447470817,197.18406117,102.332901049,9.2,641.646871795,evergreen,2741.48222222,257.221790842,0.08,27.9722222222,454.833333333,19.537037037,4.36111111111,13.5740740741,-1.59259259259,18.0039251208,6.35744810745,166.84775,706.295,26.8435,88.838,0.180969811321,0.14225
1145,11.9037263765,0.525270715631,0.0901836158192,0.200875486381,197.18406117,102.332901049,9.2,609.020108108,evergreen,2741.48222222,257.221790842,0.08,49.6388888889,181.638888889,18.2685185185,4.40740740741,12.4537037037,-1.78703703704,16.5332125604,6.73209876543,165.61325,673.045,27.6935,77.4425,0.190762711864,0.17277037037
1146,10.416768512,0.524611581921,0.131061676083,0.174610894942,197.18406117,102.332901049,9.2,639.49362069,evergreen,2741.48222222,257.221790842,0.08,97.6666666667,488.388888889,18.3981481481,5.88888888889,12.6944444444,0.314814814815,16.4094202899,7.0787037037,171.9515,625.90975,29.8405,83.08075,0.188966666667,0.195887804878
1147,10.118305961,0.533792372881,0.179778719397,0.0,197.18406117,102.332901049,9.2,640.735358974,evergreen,2741.48222222,257.221790842,0.08,61.6666666667,212.555555556,18.0,7.76851851852,12.3425925926,1.9537037037,16.3242753623,8.28425925926,184.71875,672.82475,40.79,105.703,0.175563934426,0.203484
1148,10.4235184404,0.653340415486,0.115533522191,0.757984238905,171.929144425,107.746530281,7.44,588.471736842,evergreen,2836.84888889,394.054569612,0.04,30.8055555556,416.833333333,19.7222222222,3.19444444444,12.8148148148,-2.77777777778,19.8801328502,5.8987654321,184.33725,605.84475,36.74975,101.217,0.186879710145,0.16151627907
1149,8.29723013562,0.701900377715,0.0660056657224,0.997857044103,171.929144425,107.746530281,7.44,443.3883,evergreen,2836.84888889,394.054569612,0.04,8.38888888889,426.861111111,19.2962962963,2.82407407407,12.212962963,-2.91666666667,17.592089372,5.08734567901,196.396,650.11525,27.45825,89.8985,0.190736231884,0.141309090909
1150,8.75904495963,0.693260151086,0.0737488196412,0.812595050463,171.929144425,107.746530281,7.44,249.019083333,evergreen,2836.84888889,394.054569612,0.04,48.9722222222,485.805555556,19.0462962963,2.5,11.962962963,-3.41666666667,17.2801932367,5.60617283951,220.22975,591.80225,38.164,97.67075,0.1893875,0.13681
1151,9.89534050878,0.601026912181,0.202112842304,0.307963500622,171.929144425,107.746530281,7.44,708.993972973,evergreen,2836.84888889,394.054569612,0.04,56.25,264.194444444,20.4351851852,4.0462962963,13.7685185185,-1.74074074074,19.880736715,6.46275946276,132.44775,666.071,40.686,117.7925,0.178054545455,0.12568
1152,9.48152724952,0.620679886686,0.12403210576,0.186298907784,171.929144425,107.746530281,7.44,699.044341463,evergreen,2836.84888889,394.054569612,0.04,48.4166666667,89.4722222222,19.1111111111,3.83333333333,12.6481481481,-2.25,18.0280797101,6.56018518519,125.34975,640.8675,38.28925,99.97625,0.181349152542,0.161630769231
1153,9.9668928709,0.600991501416,0.185930122757,0.122355868934,171.929144425,107.746530281,7.44,656.029540541,evergreen,2836.84888889,394.054569612,0.04,111.25,269.166666667,19.1018518519,5.49074074074,12.7962962963,-0.0833333333333,17.6385869565,6.89290123457,114.47825,588.1805,41.778,124.24525,0.177217857143,0.190575862069
1154,9.21576546014,0.624303588291,0.217233238905,0.0203926448223,171.929144425,107.746530281,7.44,718.220227273,evergreen,2836.84888889,394.054569612,0.04,66.4444444444,122.416666667,18.8333333333,7.28703703704,12.5462962963,1.46296296296,17.5733695652,8.09969135802,122.46725,642.892,46.79775,164.0765,0.165821666667,0.1932
1155,8.90623241738,0.439213615023,0.156643192488,0.62238074008,155.473074624,106.685079702,1.36,767.7361,evergreen,2328.30333333,292.133265233,0.0,15.3333333333,141.888888889,25.962962963,6.86111111111,16.7592592593,-0.361111111111,29.7964975845,7.75185185185,86.9815,608.7085,35.0965,108.38325,0.146766666667,0.152594117647
1156,12.0169093841,0.509483568075,0.0445657276995,0.938029424877,155.473074624,106.685079702,1.36,571.08375,evergreen,2328.30333333,292.133265233,0.0,11.3333333333,166.805555556,25.5833333333,5.69444444444,16.212962963,-0.731481481481,27.7518115942,6.26419753086,93.073,648.75925,37.90625,97.482,0.1603,0.131953658537
1157,8.20910982841,0.542558685446,0.0505164319249,0.864913062862,155.473074624,106.685079702,1.36,565.5736,evergreen,2328.30333333,292.133265233,0.0,20.2222222222,167.388888889,25.3796296296,5.85185185185,15.6759259259,-1.13888888889,28.3028381643,7.08456790123,179.66025,599.314,51.30575,100.40525,0.15911147541,0.13021
1158,8.05040502543,0.386549295775,0.194953051643,0.250111457869,155.473074624,106.685079702,1.36,879.681125,evergreen,2328.30333333,292.133265233,0.0,38.0833333333,104.805555556,26.6296296296,7.91666666667,17.3055555556,0.805555555556,30.4544082126,8.74725274725,56.6055,661.90025,29.00625,129.308,0.152044642857,0.156686956522
1159,6.47539088811,0.409988262911,0.126431924883,0.0851538118591,155.473074624,106.685079702,1.36,868.650421053,evergreen,2328.30333333,292.133265233,0.0,52.5277777778,23.3611111111,25.1296296296,6.99074074074,16.3055555556,-0.277777777778,27.7892512077,8.75401234568,76.2725,642.775,36.5415,116.25525,0.143853333333,0.146496875
1160,8.10045250382,0.382523474178,0.18191314554,0.00178332590281,155.473074624,106.685079702,1.36,869.817631579,evergreen,2328.30333333,292.133265233,0.0,60.8611111111,116.555555556,25.2222222222,9.32407407407,16.5833333333,2.06481481481,27.6316425121,9.27962962963,75.54125,588.91,34.83825,160.15975,0.143230508475,0.171515625
1161,8.60167390933,0.432171361502,0.198180751174,0.0775746767722,155.473074624,106.685079702,1.36,938.965090909,evergreen,2328.30333333,292.133265233,0.0,56.9166666667,43.1111111111,24.8981481481,11.1759259259,16.3611111111,3.71296296296,26.8798309179,10.8358024691,104.0905,643.2035,24.5085,212.41425,0.136163934426,0.166524074074
1162,38.4171436302,0.947511904762,0.931,0.62238074008,76.1113834531,111.999985101,9.16,620.379333333,deciduous,159.02020202,101.89728569,0.28,6.36363636364,358.136363636,19.2727272727,13.6212121212,14.8939393939,9.77272727273,11.233201581,6.2595959596,72.074,92.405,58.969,126.962,0.146766666667,0.152594117647
1163,42.0338147261,0.989119047619,0.853892857143,0.938029424877,76.1113834531,111.999985101,9.16,452.529,deciduous,159.02020202,101.89728569,0.28,10.5454545455,628.681818182,18.3181818182,13.0454545455,14.1515151515,10.0757575758,9.70158102767,4.96414141414,70.442,80.456,54.8,98.917,0.1603,0.131953658537
1164,38.4171436302,1.03169047619,0.78344047619,0.864913062862,76.1113834531,111.999985101,9.16,459.253,deciduous,159.02020202,101.89728569,0.28,5.40909090909,543.090909091,18.6060606061,12.7727272727,14.5303030303,9.18181818182,8.74950592885,6.01868686869,72.062,79.949,52.991,116.062,0.15911147541,0.13021
1165,38.4171436302,0.995833333333,0.927416666667,0.250111457869,76.1113834531,111.999985101,9.16,634.352,deciduous,159.02020202,101.89728569,0.28,1.22727272727,478.454545455,17.2878787879,13.3939393939,13.3939393939,9.45454545455,7.94960474308,7.2962037962,68.215,88.78,46.597,108.671,0.152044642857,0.156686956522
1166,33.8822985904,1.00305952381,0.944464285714,0.0851538118591,76.1113834531,111.999985101,9.16,719.5295,deciduous,159.02020202,101.89728569,0.28,21.3636363636,88.8636363636,18.2121212121,13.9545454545,14.5909090909,9.42424242424,9.15662055336,8.60606060606,69.021,84.119,43.185,114.83,0.143853333333,0.146496875
1167,38.4171436302,0.890785714286,0.822392857143,0.00178332590281,76.1113834531,111.999985101,9.16,864.316333333,deciduous,159.02020202,101.89728569,0.28,21.5454545455,494.772727273,19.8181818182,16.2121212121,16.196969697,11.6818181818,8.47183794466,7.95050505051,76.774,88.57,49.205,77.935,0.143230508475,0.171515625
1168,37.7239714462,0.90919047619,0.952357142857,0.0775746767722,76.1113834531,111.999985101,9.16,806.282,deciduous,159.02020202,101.89728569,0.28,23.6363636364,125.136363636,20.2272727273,17.2424242424,16.196969697,12.5757575758,10.5172924901,7.66919191919,83.463,104.575,53.874,92.647,0.136163934426,0.166524074074
1169,20.0406746894,1.53348591549,2.45512910798,0.147010422381,161.165559925,109.948447487,15.28,688.591294118,deciduous,83.9650900901,67.4372574413,0.64,4.88888888889,351.333333333,27.4259259259,16.287037037,18.8518518519,10.2407407407,22.5561594203,8.73518518519,95.98675,452.616,95.332,202.8745,0.303962295082,0.305468
1170,19.0898079418,1.7051056338,2.28584507042,0.285244103127,161.165559925,109.948447487,15.28,503.316642857,deciduous,83.9650900901,67.4372574413,0.64,5.52777777778,587.0,25.8703703704,15.2777777778,17.9537037037,10.2314814815,18.6705917874,6.41759259259,154.108,406.72,89.4265,165.5265,0.304844444444,0.314473913043
1171,20.5992894791,1.79896713615,2.04495305164,0.34942402633,161.165559925,109.948447487,15.28,514.443692308,deciduous,83.9650900901,67.4372574413,0.64,3.13888888889,519.0,26.5092592593,15.2037037037,18.3703703704,9.37037037037,18.630736715,7.80925925926,158.57975,408.458,82.209,172.10775,0.308585185185,0.3151125
1172,25.7781887286,1.58688967136,2.08485915493,0.709818979704,161.165559925,109.948447487,15.28,674.131777778,deciduous,83.9650900901,67.4372574413,0.64,0.916666666667,463.111111111,26.2685185185,16.4814814815,17.6944444444,9.86111111111,20.0153985507,9.71123321123,71.7595,429.93825,83.2635,187.42775,0.308807407407,0.156686956522
1173,17.2967755479,1.67948356808,2.30524647887,0.794295117937,161.165559925,109.948447487,15.28,770.512789474,deciduous,83.9650900901,67.4372574413,0.64,17.9166666667,81.9722222222,25.7777777778,16.8148148148,18.3333333333,10.0,18.9930555556,10.1570987654,67.72875,438.54225,86.76025,186.41025,0.300209090909,0.319852173913
1174,19.6146343109,1.48937793427,1.72227699531,0.653592978607,161.165559925,109.948447487,15.28,893.264,deciduous,83.9650900901,67.4372574413,0.64,19.0555555556,473.25,26.6388888889,18.7037037037,19.2777777778,11.7222222222,18.5685386473,11.8771604938,46.041,439.83625,79.5975,190.7165,0.291305882353,0.318547826087
1175,16.4537167527,1.50723004695,2.49876760563,0.765222161273,161.165559925,109.948447487,15.28,869.415153846,deciduous,83.9650900901,67.4372574413,0.64,19.4166666667,113.444444444,27.6203703704,19.6574074074,19.4907407407,12.7037037037,23.7472826087,10.7197530864,46.54325,453.75425,104.95,186.27775,0.2915,0.324636
1176,12.3152692024,1.65377824859,1.74883474576,0.0907320872274,156.571255938,103.997496372,14.28,793.011482759,deciduous,195.702222222,183.701310089,0.92,2.91666666667,368.055555556,30.8240740741,15.8611111111,21.537037037,10.0925925926,29.2720410628,8.98271604938,69.296,872.4445,92.208,277.154,0.1075421875,0.143922727273
1177,13.5394706844,1.82168079096,1.67710687382,0.552180685358,156.571255938,103.997496372,14.28,587.85552,deciduous,195.702222222,183.701310089,0.92,0.277777777778,485.722222222,28.8148148148,14.8703703704,20.25,10.0833333333,23.98852657,6.6037037037,111.4245,785.08875,79.628,220.5945,0.11179375,0.143586206897
1178,12.8883845444,1.95371939736,1.63405131827,0.507398753894,156.571255938,103.997496372,14.28,572.050666667,deciduous,195.702222222,183.701310089,0.92,0.194444444444,487.833333333,29.3425925926,14.5925925926,20.7592592593,9.25,24.7164855072,8.16450617284,145.07875,773.43275,76.41525,225.0265,0.11579516129,0.15597037037
1179,10.1806210708,1.69106638418,1.51138182674,1.0,156.571255938,103.997496372,14.28,806.985047619,deciduous,195.702222222,183.701310089,0.92,0.0,408.388888889,29.7685185185,16.0648148148,20.537037037,9.9537037037,27.0594806763,10.1535409035,59.3135,850.2245,79.03575,266.572,0.143609615385,0.31868
1180,12.4521609383,1.66468926554,1.63188559322,0.736760124611,156.571255938,103.997496372,14.28,923.145888889,deciduous,195.702222222,183.701310089,0.92,17.3333333333,56.25,29.3240740741,16.712962963,20.8240740741,9.97222222222,25.4414251208,10.975308642,63.24575,857.41475,83.536,256.124,0.119993650794,0.148207142857
1181,14.5025381794,1.62822504708,1.32188088512,0.64953271028,156.571255938,103.997496372,14.28,975.004142857,deciduous,195.702222222,183.701310089,0.92,13.75,354.666666667,29.6481481481,18.4166666667,21.5,12.1481481481,25.6262077295,12.8972222222,48.57475,857.427,86.35375,310.254,0.108483333333,0.17173220339
1182,12.116373142,1.60368408663,1.63926553672,0.478971962617,156.571255938,103.997496372,14.28,941.744952381,deciduous,195.702222222,183.701310089,0.92,9.25,95.0833333333,30.5462962963,19.2962962963,22.0648148148,12.8333333333,30.7210144928,12.4700617284,54.716,859.3435,100.81925,279.0565,0.116422807018,0.167377586207
1183,9.93624133324,0.93536643026,1.6278250591,0.0137879167711,189.147958949,104.676995461,11.08,810.326333333,evergreen,249.546666667,131.351889721,0.48,3.19444444444,293.694444444,33.962962963,15.1666666667,25.1574074074,9.64814814815,41.0691425121,8.79320987654,125.07425,890.965,68.7735,152.2605,0.0707384615385,0.0974269230769
1184,8.8605066492,1.00875886525,1.42671394799,0.528954625219,189.147958949,104.676995461,11.08,687.76775,evergreen,249.546666667,131.351889721,0.48,0.25,327.972222222,32.75,15.0092592593,23.6111111111,10.1759259259,37.0132850242,7.74259259259,159.1545,824.84175,64.84125,84.2665,0.07559375,0.110083636364
1185,7.36735405726,1.01010638298,1.38556737589,1.0,189.147958949,104.676995461,11.08,671.808272727,evergreen,249.546666667,131.351889721,0.48,2.41666666667,424.972222222,33.2037037037,13.6388888889,24.4074074074,8.62962962963,36.8885869565,7.22160493827,188.7915,802.978,59.78175,81.345,0.0858225806452,0.111210416667
1186,8.52812651387,0.949243498818,1.08575650118,0.739533717724,189.147958949,104.676995461,11.08,903.6182,evergreen,249.546666667,131.351889721,0.48,3.25,286.027777778,34.1111111111,15.6666666667,24.9537037037,9.7962962963,40.5869565217,9.64682539683,111.00025,913.7365,55.39975,177.38475,0.0922586206897,0.136003225806
1187,0.0,0.872494089835,1.43773049645,0.773376786162,189.147958949,104.676995461,11.08,923.145888889,evergreen,249.546666667,131.351889721,0.48,20.1388888889,88.5,32.7592592593,16.2222222222,23.6759259259,9.55555555556,36.6781400966,10.6407407407,111.772,897.937,59.8375,202.1605,0.0924629032258,0.131672131148
1188,8.693316366,0.922848699764,1.15608747045,0.673101027827,189.147958949,104.676995461,11.08,1020.21637931,evergreen,249.546666667,131.351889721,0.48,12.5833333333,294.0,33.5925925926,18.4444444444,24.6574074074,11.8055555556,38.5455917874,12.8055555556,105.89675,875.52925,66.863,279.83425,0.0903559322034,0.132315384615
1189,8.37808829537,0.912139479905,1.52963356974,0.381674605164,189.147958949,104.676995461,11.08,967.034045455,evergreen,249.546666667,131.351889721,0.48,0.527777777778,122.305555556,32.5833333333,19.0092592593,23.8148148148,12.462962963,39.3804347826,11.7546296296,110.7885,907.748,74.665,278.42025,0.0846758064516,0.134368421053
1190,24.3163467523,2.20570113314,1.99212700661,0.0371807967314,191.235285472,101.283383634,24.52,716.131333333,evergreen,686.941111111,191.344006319,1.0,4.27777777778,413.166666667,33.3518518519,14.8518518519,24.5648148148,8.87962962963,42.0196256039,10.2672839506,66.54675,848.421,113.6595,122.5915,0.107946376812,0.138983928571
1191,24.3163467523,2.47647544854,2.03940037771,0.567313585291,191.235285472,101.283383634,24.52,594.447,evergreen,686.941111111,191.344006319,1.0,0.472222222222,435.055555556,31.7592592593,13.7592592593,23.0555555556,8.65740740741,36.2207125604,8.17407407407,139.2335,776.08325,100.436,52.271,0.115911594203,0.159575862069
1192,20.8007831008,2.60155807365,1.89313031161,1.0,191.235285472,101.283383634,24.52,533.870366667,evergreen,686.941111111,191.344006319,1.0,3.52777777778,603.472222222,32.1111111111,12.6666666667,23.6574074074,7.44444444444,35.9637681159,7.76327160494,189.21425,755.35225,87.5875,45.77175,0.129319117647,0.1565125
1193,19.8647233848,2.48809017941,1.96080028329,0.594892747702,191.235285472,101.283383634,24.52,775.985461538,evergreen,686.941111111,191.344006319,1.0,5.02777777778,402.0,33.1759259259,14.4351851852,24.4259259259,8.67592592593,40.2974033816,9.6862026862,43.4395,866.57525,91.5565,120.73975,0.123936206897,0.17038125
1194,23.22150266,2.29309490085,2.12052644004,0.813483146067,191.235285472,101.283383634,24.52,772.563714286,evergreen,686.941111111,191.344006319,1.0,27.1111111111,122.277777778,31.5925925926,14.8981481481,23.3518518519,8.59259259259,36.3768115942,10.2938271605,37.105,840.47875,111.52175,165.96225,0.127136065574,0.171877966102
1195,18.7948658531,2.12987488196,1.87771482531,0.627068437181,191.235285472,101.283383634,24.52,915.785138889,evergreen,686.941111111,191.344006319,1.0,24.7222222222,422.583333333,32.3240740741,16.9444444444,24.3518518519,10.9907407407,38.2623792271,12.6694444444,26.88925,811.66025,110.8125,247.5195,0.119898214286,0.172329411765
1196,20.5545779834,2.10283286119,2.04706090652,0.328294177732,191.235285472,101.283383634,24.52,847.376966667,evergreen,686.941111111,191.344006319,1.0,1.33333333333,192.388888889,31.7037037037,18.5833333333,23.5925925926,12.3333333333,38.3381642512,13.3070987654,28.3826666667,856.39925,153.82525,272.11775,0.115513559322,0.175010526316
1197,38.6059821583,2.76859338061,1.95669030733,0.102385856505,197.697103622,101.798036881,31.28,635.905333333,evergreen,1252.75666667,255.048221388,1.0,4.75,544.527777778,31.0185185185,12.287037037,22.2592592593,6.47222222222,37.6373792271,9.82654320988,89.84575,821.88,110.55525,134.26825,0.145102857143,0.158104878049
1198,39.763204546,2.981643026,2.05635933806,0.610024030209,197.697103622,101.798036881,31.28,518.223387097,evergreen,1252.75666667,255.048221388,1.0,0.111111111111,491.416666667,29.2037037037,11.3888888889,20.6481481481,6.2037037037,31.5413647343,7.98858024691,169.32975,754.6685,96.19975,106.62,0.139084057971,0.165857627119
1199,35.5334225641,3.11290780142,1.81307328605,1.0,197.697103622,101.798036881,31.28,461.930938776,evergreen,1252.75666667,255.048221388,1.0,7.72222222222,739.166666667,29.3703703704,10.3888888889,21.1944444444,5.02777777778,31.7152777778,7.97407407407,234.809,725.151,83.65075,80.3065,0.147439393939,0.164485714286
