,FAM,RWC,CWD,elevation_std,elevation_mean,ppt_sum,location,aspect_mean,aspect_std,vsm_sum,canopy_height,EVP_win,twi_mean
735,0.0269188316674,0.277204074485,697.704689655,268.858352855,1756.47666667,8.69444444444,234,132.010350625,116.660263202,0.122489855072,17.76,59.75325,517.408403361
736,0.0447365331573,0.803182939017,584.71632,268.858352855,1756.47666667,10.8611111111,234,132.010350625,116.660263202,0.135492647059,17.76,58.12075,517.408403361
737,0.0251242435263,0.359371379119,500.453464286,268.858352855,1756.47666667,22.8055555556,234,132.010350625,116.660263202,0.126779104478,17.76,55.64225,517.408403361
738,0.0111520877121,0.928745733345,723.263433333,268.858352855,1756.47666667,21.8055555556,234,132.010350625,116.660263202,0.141196226415,17.76,61.35275,517.408403361
739,0.00102547928954,0.676116969748,787.736588235,268.858352855,1756.47666667,42.2777777778,234,132.010350625,116.660263202,0.14135,17.76,57.57075,517.408403361
740,0.00256369841037,0.611340363698,780.9089375,268.858352855,1756.47666667,99.3888888889,234,132.010350625,116.660263202,0.136152631579,17.76,63.3945,517.408403361
741,0.00602469089131,0.280979672841,860.00174359,268.858352855,1756.47666667,52.5833333333,234,132.010350625,116.660263202,0.127853448276,17.76,86.36725,517.408403361
749,0.000928425590855,0.167103886315,541.85202381,203.204210477,679.286666667,13.6388888889,237,180.665696938,104.703908408,0.26715,25.76,103.842,353.85016835
750,0.000309475216967,0.0291488749215,430.252428571,203.204210477,679.286666667,30.8333333333,237,180.665696938,104.703908408,0.274656818182,25.76,86.3975,353.85016835
751,0.00278527689266,0.233533927312,468.393428571,203.204210477,679.286666667,12.7222222222,237,180.665696938,104.703908408,0.262217073171,25.76,89.582,353.85016835
752,0.000618950433934,0.687988331138,581.25502439,203.204210477,679.286666667,7.33333333333,237,180.665696938,104.703908408,0.2497,25.76,103.86725,353.85016835
753,0.000309475216967,0.673312335425,550.87595,203.204210477,679.286666667,87.1666666667,237,180.665696938,104.703908408,0.2668,25.76,130.3845,353.85016835
754,0.0008252671852,0.96213593106,840.735142857,203.204210477,679.286666667,72.6111111111,237,180.665696938,104.703908408,0.2629,25.76,103.04075,353.85016835
756,0.000108245372211,0.304182053806,637.141666667,240.03181498,702.495555556,6.88888888889,238,167.899500017,102.31657558,0.171716981132,22.48,105.7115,364.456998314
757,0.000541226900436,0.114328106784,495.256714286,240.03181498,702.495555556,15.8333333333,238,167.899500017,102.31657558,0.177361538462,22.48,87.201,364.456998314
758,0.000216490744422,0.339057900522,529.03697619,240.03181498,702.495555556,5.08333333333,238,167.899500017,102.31657558,0.170828070175,22.48,85.23675,364.456998314
760,0.000108245372211,0.708359296505,667.595966667,240.03181498,702.495555556,63.8611111111,238,167.899500017,102.31657558,0.194977777778,22.48,110.839,364.456998314
761,0.000324736140261,0.986507725461,873.904222222,240.03181498,702.495555556,49.3333333333,238,167.899500017,102.31657558,0.177276923077,22.48,93.79175,364.456998314
762,0.00173192595538,0.480028496615,734.777714286,240.03181498,702.495555556,39.4722222222,238,167.899500017,102.31657558,0.195327272727,22.48,135.09075,364.456998314
763,0.00214740206773,0.0686501761825,638.004209302,370.203322707,972.308888889,5.83333333333,239,180.545540268,105.164197762,0.137085507246,27.08,96.1715,380.284991568
764,0.00901908793449,0.128274134193,517.69655814,370.203322707,972.308888889,15.0555555556,239,180.545540268,105.164197762,0.134711428571,27.08,79.72025,380.284991568
765,0.00590535537376,0.0885248288526,522.883767442,370.203322707,972.308888889,2.94444444444,239,180.545540268,105.164197762,0.131894117647,27.08,76.619,380.284991568
767,0.00096633086798,0.609814969329,700.324756098,370.203322707,972.308888889,46.7222222222,239,180.545540268,105.164197762,0.142430188679,27.08,100.6375,380.284991568
768,0.00869697818681,0.611446177651,883.095690476,370.203322707,972.308888889,36.25,239,180.545540268,105.164197762,0.137078181818,27.08,83.7085,380.284991568
769,0.0488533937284,0.0715162230012,727.011974359,370.203322707,972.308888889,38.5,239,180.545540268,105.164197762,0.132318333333,27.08,127.13075,380.284991568
770,0.00212068294589,0.39232291207,664.967348837,305.000081803,1403.34333333,1.91666666667,240,178.794450273,100.925495336,0.137805405405,26.52,77.1715,299.214165261
771,0.0308003966109,0.458260372824,557.530837209,305.000081803,1403.34333333,13.6388888889,240,178.794450273,100.925495336,0.135451315789,26.52,62.587,299.214165261
772,0.0398890396214,0.388888669323,492.212651163,305.000081803,1403.34333333,0.833333333333,240,178.794450273,100.925495336,0.130905405405,26.52,58.58375,299.214165261
774,0.0118152336565,0.58024691358,773.169139535,305.000081803,1403.34333333,23.8611111111,240,178.794450273,100.925495336,0.13843968254,26.52,82.81375,299.214165261
775,0.00828076231509,0.555555555556,929.076093023,305.000081803,1403.34333333,26.1388888889,240,178.794450273,100.925495336,0.134806451613,26.52,70.67025,299.214165261
776,0.098056340593,0.0123456790123,812.895333333,305.000081803,1403.34333333,33.4166666667,240,178.794450273,100.925495336,0.127281967213,26.52,106.227,299.214165261
777,0.00030462575636,0.538665662677,526.613,289.071162831,777.135555556,14.3888888889,242,204.707605079,91.1083246126,0.11388115942,28.04,98.919,392.915966387
778,0.00446784419019,0.642296588331,516.484586207,289.071162831,777.135555556,7.88888888889,242,204.707605079,91.1083246126,0.115708571429,28.04,81.0285,392.915966387
779,0.0249793100119,0.662730855361,407.22226087,289.071162831,777.135555556,2.80555555556,242,204.707605079,91.1083246126,0.114498529412,28.04,73.213,392.915966387
781,0.0042647602344,0.790773969259,683.192611111,289.071162831,777.135555556,48.2222222222,242,204.707605079,91.1083246126,0.124890322581,28.04,94.9605,392.915966387
782,0.00639714058802,0.222343791696,837.231214286,289.071162831,777.135555556,52.9166666667,242,204.707605079,91.1083246126,0.119243548387,28.04,97.37175,392.915966387
783,0.0224407626924,0.486882451254,835.769366667,289.071162831,777.135555556,16.5555555556,242,204.707605079,91.1083246126,0.115812903226,28.04,118.30325,392.915966387
784,0.0123050888503,0.91357776667,523.167268293,331.015782966,1272.01777778,10.3333333333,243,191.831168496,94.6239997219,0.152568493151,28.12,74.15075,346.556683587
785,0.036508487443,0.60181332222,496.195142857,331.015782966,1272.01777778,5.36111111111,243,191.831168496,94.6239997219,0.158373333333,28.12,58.4145,346.556683587
786,0.034677977669,0.557200565017,384.962904762,331.015782966,1272.01777778,7.33333333333,243,191.831168496,94.6239997219,0.156962162162,28.12,52.864,346.556683587
788,0.0112881391863,0.388364779874,615.551,331.015782966,1272.01777778,46.4166666667,243,191.831168496,94.6239997219,0.155938709677,28.12,78.09325,346.556683587
789,0.0285762815795,0.147798742138,800.250064516,331.015782966,1272.01777778,48.9166666667,243,191.831168496,94.6239997219,0.149981967213,28.12,91.45125,346.556683587
790,0.0301017051283,0.606918238994,728.331942857,331.015782966,1272.01777778,21.5,243,191.831168496,94.6239997219,0.150519047619,28.12,110.46775,346.556683587
791,0.0146065624553,0.979422442268,550.118071429,255.962531544,1547.37888889,8.02777777778,244,176.412359241,103.374432041,0.168063768116,29.72,65.87025,344.424242424
792,0.0434111128842,0.824422656753,506.387357143,255.962531544,1547.37888889,4.80555555556,244,176.412359241,103.374432041,0.167255072464,29.72,57.38375,344.424242424
793,0.0198158966103,0.687795690642,399.794809524,255.962531544,1547.37888889,10.1388888889,244,176.412359241,103.374432041,0.164314705882,29.72,55.045,344.424242424
794,0.0241059362787,0.779903361431,654.875690476,255.962531544,1547.37888889,1.13888888889,244,176.412359241,103.374432041,0.169407407407,29.72,69.40425,344.424242424
795,0.00306431384506,0.221497380977,615.344880952,255.962531544,1547.37888889,49.7222222222,244,176.412359241,103.374432041,0.161850819672,29.72,73.434,344.424242424
796,0.00633291540662,0.129430445131,794.961466667,255.962531544,1547.37888889,50.6666666667,244,176.412359241,103.374432041,0.155881034483,29.72,89.127,344.424242424
797,0.0618991405263,0.455667630845,737.971451613,255.962531544,1547.37888889,25.6666666667,244,176.412359241,103.374432041,0.157328813559,29.72,104.55125,344.424242424
798,0.0096151410081,0.809840107506,629.663619048,296.392398936,1556.86555556,7.19444444444,245,182.657601033,105.395225516,0.154065217391,27.28,66.8555,365.057239057
799,0.048278129667,0.778870220961,536.471380952,296.392398936,1556.86555556,5.77777777778,245,182.657601033,105.395225516,0.157444927536,27.28,61.48,365.057239057
800,0.0231775513925,0.723124425179,444.249047619,296.392398936,1556.86555556,15.25,245,182.657601033,105.395225516,0.157520588235,27.28,58.96275,365.057239057
801,0.0289466358088,0.948958526992,690.739190476,296.392398936,1556.86555556,5.11111111111,245,182.657601033,105.395225516,0.161594545455,27.28,72.84475,365.057239057
802,0.00455454042791,0.297970194152,676.428261905,296.392398936,1556.86555556,61.6388888889,245,182.657601033,105.395225516,0.156755172414,27.28,70.60125,365.057239057
803,0.00182181621829,0.222201955888,815.563625,296.392398936,1556.86555556,57.6944444444,245,182.657601033,105.395225516,0.151530508475,27.28,87.4395,365.057239057
804,0.0281369391881,0.412395696837,797.082108108,296.392398936,1556.86555556,28.3333333333,245,182.657601033,105.395225516,0.155071666667,27.28,102.5505,365.057239057
805,0.0497765196111,0.331461845768,704.540780488,242.541209236,1757.19333333,5.33333333333,246,170.255056623,102.871634232,0.137052173913,23.48,58.8605,387.462962963
806,0.0610893649772,0.538782792283,587.113536585,242.541209236,1757.19333333,9.27777777778,246,170.255056623,102.871634232,0.143469117647,23.48,55.757,387.462962963
807,0.0261223882168,0.389974029279,498.618292683,242.541209236,1757.19333333,13.9444444444,246,170.255056623,102.871634232,0.145077941176,23.48,54.74225,387.462962963
809,0.00154266075352,0.477926855659,735.583195122,242.541209236,1757.19333333,65.9166666667,246,170.255056623,102.871634232,0.142681355932,23.48,62.98575,387.462962963
810,0.00154266075352,0.350248863882,874.49796,242.541209236,1757.19333333,55.5277777778,246,170.255056623,102.871634232,0.14100862069,23.48,69.268,387.462962963
811,0.0165578925507,0.25503137849,819.226457143,242.541209236,1757.19333333,39.8055555556,246,170.255056623,102.871634232,0.148209836066,23.48,85.123,387.462962963
812,0.00935461428746,0.54698692232,776.310742857,212.643547852,1747.70111111,5.08333333333,247,156.251597088,110.98239861,0.12223,18.44,42.04675,504.873096447
813,0.0149948963843,0.84385037783,660.395060606,212.643547852,1747.70111111,10.5555555556,247,156.251597088,110.98239861,0.134944117647,18.44,39.27075,504.873096447
814,0.0165081427849,0.731276973764,584.412588235,212.643547852,1747.70111111,9.41666666667,247,156.251597088,110.98239861,0.139862686567,18.44,39.66175,504.873096447
815,0.00880434251964,0.907552083333,830.204588235,212.643547852,1747.70111111,10.4722222222,247,156.251597088,110.98239861,0.138535185185,18.44,45.30025,504.873096447
816,0.00110054281496,0.614583333333,813.541588235,212.643547852,1747.70111111,46.75,247,156.251597088,110.98239861,0.133478333333,18.44,36.6245,504.873096447
817,0.00302649280118,0.315104166667,947.78153125,212.643547852,1747.70111111,60.9722222222,247,156.251597088,110.98239861,0.125113793103,18.44,48.48025,504.873096447
818,0.00632812148627,0.138020833333,883.88975,212.643547852,1747.70111111,48.0277777778,247,156.251597088,110.98239861,0.119428333333,18.44,59.234,504.873096447
826,0.00152198354334,0.0654439171382,543.37397619,131.72016681,359.276666667,13.1944444444,250,180.011026095,102.663506786,0.271335294118,26.68,69.41625,409.296610169
827,0.00060879344096,0.129076290629,390.592333333,131.72016681,359.276666667,44.4722222222,250,180.011026095,102.663506786,0.280138461538,26.68,59.39825,409.296610169
828,0.0119729375541,0.310839577587,461.637785714,131.72016681,359.276666667,11.3611111111,250,180.011026095,102.663506786,0.287723809524,26.68,60.76825,409.296610169
829,0.0304396699218,0.606572797939,546.71802381,131.72016681,359.276666667,15.3611111111,250,180.011026095,102.663506786,0.3191,26.68,63.4805,409.296610169
833,0.000108419180518,0.45161556215,574.409357143,234.301095773,518.065555556,12.8888888889,251,180.906412987,103.808937594,0.164405714286,25.2,86.60025,359.822335025
834,0.000216838361035,0.147461259479,441.007238095,234.301095773,518.065555556,32.6111111111,251,180.906412987,103.808937594,0.181239393939,25.2,73.98775,359.822335025
835,0.00260206052175,0.547230464886,471.668390244,234.301095773,518.065555556,10.5555555556,251,180.906412987,103.808937594,0.166126190476,25.2,74.5485,359.822335025
837,0.00899879206974,0.362907130284,554.133052632,234.301095773,518.065555556,96.8888888889,251,180.906412987,103.808937594,0.138014285714,25.2,92.3535,359.822335025
838,0.00758934306222,0.886394496081,827.905473684,234.301095773,518.065555556,70.0555555556,251,180.906412987,103.808937594,0.125944444444,25.2,82.861,359.822335025
839,0.000650515130437,0.330806489929,673.562096774,234.301095773,518.065555556,53.7777777778,251,180.906412987,103.808937594,0.1401,25.2,104.193,359.822335025
840,0.000308845980832,0.307105153546,592.327255814,203.514059198,876.624444444,10.4166666667,252,186.231133331,99.9421129878,0.120011320755,28.56,102.92,384.92893401
841,0.00113243520313,0.0711088904424,452.715465116,203.514059198,876.624444444,22.4444444444,252,186.231133331,99.9421129878,0.116813461538,28.56,84.34375,384.92893401
842,0.00185307576515,0.199182396117,470.179418605,203.514059198,876.624444444,10.8333333333,252,186.231133331,99.9421129878,0.115047368421,28.56,85.46475,384.92893401
844,0.000514743301387,0.703160762833,589.19235,203.514059198,876.624444444,77.8333333333,252,186.231133331,99.9421129878,0.1289,28.56,109.06825,384.92893401
845,0.00195602448535,0.883098509258,858.7457,203.514059198,876.624444444,57.6388888889,252,186.231133331,99.9421129878,0.107615384615,28.56,90.15675,384.92893401
846,0.00576512449614,0.245770620306,682.6283,203.514059198,876.624444444,55.9444444444,252,186.231133331,99.9421129878,0.121781818182,28.56,129.81275,384.92893401
847,0.0013134590181,0.146353586775,538.870071429,249.85764845,1370.62,12.8888888889,253,188.330524708,105.089752052,0.11327826087,31.16,92.708,347.507614213
848,0.0233391562085,0.0547235150549,457.172547619,249.85764845,1370.62,19.5555555556,253,188.330524708,105.089752052,0.106092857143,31.16,75.5795,347.507614213
849,0.0560745971119,0.114421895115,445.6046,249.85764845,1370.62,9.69444444444,253,188.330524708,105.089752052,0.106667647059,31.16,74.14425,347.507614213
850,0.0109118136345,0.995840924193,611.856785714,249.85764845,1370.62,8.19444444444,253,188.330524708,105.089752052,0.144251219512,31.16,78.205,347.507614213
851,0.012427342574,0.581319702127,565.365357143,249.85764845,1370.62,65.9722222222,253,188.330524708,105.089752052,0.125282926829,31.16,90.76625,347.507614213
852,0.00202070627217,0.767091754825,821.786125,249.85764845,1370.62,52.6944444444,253,188.330524708,105.089752052,0.11939787234,31.16,77.256,347.507614213
853,0.0828489555121,0.21670738974,657.814804878,249.85764845,1370.62,55.6111111111,253,188.330524708,105.089752052,0.11785,31.16,119.9505,347.507614213
854,0.00327396869386,0.246533503602,599.747128205,399.18229169,1470.62111111,10.8888888889,254,165.744156077,105.653791172,0.132054054054,28.32,68.19,289.438983051
855,0.0386737552707,0.210841159934,525.61665,399.18229169,1470.62111111,14.8333333333,254,165.744156077,105.653791172,0.125827631579,28.32,53.55625,289.438983051
856,0.052281189657,0.27415257906,462.567285714,399.18229169,1470.62111111,1.91666666667,254,165.744156077,105.653791172,0.126574324324,28.32,51.67,289.438983051
858,0.0179045168231,0.584266802444,716.44147619,399.18229169,1470.62111111,38.0,254,165.744156077,105.653791172,0.127945901639,28.32,69.1695,289.438983051
859,0.00695718374245,0.642820773931,911.347028571,399.18229169,1470.62111111,38.6666666667,254,165.744156077,105.653791172,0.130229032258,28.32,66.6095,289.438983051
860,0.088192532748,0.0432790224033,770.3381,399.18229169,1470.62111111,34.6666666667,254,165.744156077,105.653791172,0.126796721311,28.32,94.35125,289.438983051
861,0.000120446081074,0.344360848072,708.1966,309.418421918,496.68,2.0,255,160.287287051,102.703424434,0.1243984375,18.84,65.2935,457.273648649
862,0.000361338269514,0.401419864795,612.360625,309.418421918,496.68,11.25,255,160.287287051,102.703424434,0.125075,18.84,57.52875,457.273648649
863,0.00457695127363,0.554190780537,609.882809524,309.418421918,496.68,1.86111111111,255,160.287287051,102.703424434,0.125292307692,18.84,53.253,457.273648649
865,0.00192713729719,0.53012997243,940.860441176,309.418421918,496.68,19.8055555556,255,160.287287051,102.703424434,0.124940983607,18.84,65.5435,457.273648649
866,0.000240892162149,0.459235919653,974.8615,309.418421918,496.68,45.5833333333,255,160.287287051,102.703424434,0.127796610169,18.84,58.03125,457.273648649
867,0.0155375453788,0.0315084679007,920.368869565,309.418421918,496.68,22.9444444444,255,160.287287051,102.703424434,0.121993103448,18.84,74.68425,457.273648649
868,0.000109061479565,0.268502128205,664.335,201.558704799,559.165555556,10.0555555556,256,198.797257698,104.191347592,0.0971565217391,20.92,47.2695,428.140439932
871,0.000109061479565,0.571099271818,688.691666667,201.558704799,559.165555556,0.0,256,198.797257698,104.191347592,0.110720338983,20.92,39.0235,428.140439932
872,0.000109061479565,0.481919654969,724.0775,201.558704799,559.165555556,27.1388888889,256,198.797257698,104.191347592,0.107524193548,20.92,33.9295,428.140439932
873,0.00021812295913,0.0220326112214,867.086,201.558704799,559.165555556,50.0833333333,256,198.797257698,104.191347592,0.104564516129,20.92,43.68825,428.140439932
874,0.00229029104706,0.305309041211,864.582133333,201.558704799,559.165555556,15.6944444444,256,198.797257698,104.191347592,0.103255555556,20.92,40.691,428.140439932
875,0.00181095443244,0.656051373489,598.39362069,265.488915439,1214.10111111,10.8611111111,257,198.208937035,99.2090537298,0.143339130435,29.96,74.3725,357.025380711
876,0.0175058933935,0.736647653134,507.383947368,265.488915439,1214.10111111,17.7222222222,257,198.208937035,99.2090537298,0.14426,29.96,65.02275,357.025380711
877,0.0169022410571,0.874888953982,416.263714286,265.488915439,1214.10111111,2.25,257,198.208937035,99.2090537298,0.141870588235,29.96,58.43825,357.025380711
878,0.00482921213218,0.822830866708,651.361032258,265.488915439,1214.10111111,0.0,257,198.208937035,99.2090537298,0.147796610169,29.96,74.53975,357.025380711
879,0.00553347194197,0.402301294333,657.302833333,265.488915439,1214.10111111,35.1666666667,257,198.208937035,99.2090537298,0.14215483871,29.96,82.391,357.025380711
880,0.0175058933935,0.0345377899745,821.29468,265.488915439,1214.10111111,61.5277777778,257,198.208937035,99.2090537298,0.136332258065,29.96,80.75075,357.025380711
881,0.0198198905807,0.541411837286,752.899421053,265.488915439,1214.10111111,27.75,257,198.208937035,99.2090537298,0.140249206349,29.96,110.77525,357.025380711
882,0.00937666835037,0.923367036015,586.863833333,238.556038945,1723.40777778,8.88888888889,258,168.034316761,102.992513489,0.1727,26.36,58.28325,351.074450085
883,0.0656366736544,0.856301273257,521.765333333,238.556038945,1723.40777778,9.08333333333,258,168.034316761,102.992513489,0.170732432432,26.36,51.55225,351.074450085
884,0.0246266338365,0.728844539296,430.390404762,238.556038945,1723.40777778,3.36111111111,258,168.034316761,102.992513489,0.167017567568,26.36,50.91425,351.074450085
885,0.0131891590022,0.6403423428,662.117285714,238.556038945,1723.40777778,0.0833333333333,258,168.034316761,102.992513489,0.16186779661,26.36,57.319,351.074450085
886,0.00793410361968,0.278512190558,658.389129032,238.556038945,1723.40777778,33.5277777778,258,168.034316761,102.992513489,0.161044444444,26.36,65.15125,351.074450085
887,0.0412161220017,0.0423704069902,801.423676471,238.556038945,1723.40777778,58.0833333333,258,168.034316761,102.992513489,0.156418032787,26.36,68.2275,351.074450085
888,0.0896450647779,0.577498158463,756.542967742,238.556038945,1723.40777778,50.1388888889,258,168.034316761,102.992513489,0.160369354839,26.36,94.189,351.074450085
889,0.00235628080711,0.98279736809,691.18925641,228.761478268,1409.55222222,7.16666666667,259,161.390913531,111.247647174,0.189508695652,25.84,63.58775,442.611864407
890,0.00964953159611,0.825949841851,583.31725641,228.761478268,1409.55222222,10.0,259,161.390913531,111.247647174,0.185120289855,25.84,60.5575,442.611864407
891,0.00718104634392,0.715558621038,495.750897436,228.761478268,1409.55222222,6.91666666667,259,161.390913531,111.247647174,0.182946268657,25.84,52.9495,442.611864407
892,0.00336611558801,0.412137804114,749.447102564,228.761478268,1409.55222222,0.444444444444,259,161.390913531,111.247647174,0.185978181818,25.84,63.81875,442.611864407
893,0.0015708538714,0.213716393909,773.433347826,228.761478268,1409.55222222,37.2222222222,259,161.390913531,111.247647174,0.191642622951,25.84,67.715,442.611864407
894,0.046452395219,0.0704120420937,889.744025641,228.761478268,1409.55222222,43.9444444444,259,161.390913531,111.247647174,0.184737288136,25.84,71.866,442.611864407
895,0.0690053708604,0.405248171815,839.280333333,228.761478268,1409.55222222,34.25,259,161.390913531,111.247647174,0.182732758621,25.84,98.99025,442.611864407
896,0.035333832068,0.989188987484,707.827595238,284.696289713,1460.73888889,9.25,260,173.151408049,105.019573672,0.176249275362,26.4,60.51725,364.494077834
897,0.0172033524605,0.815773761336,603.7015,284.696289713,1460.73888889,8.05555555556,260,173.151408049,105.019573672,0.178482608696,26.4,56.50475,364.494077834
898,0.0134948457914,0.785041949108,510.831785714,284.696289713,1460.73888889,15.3611111111,260,173.151408049,105.019573672,0.181767164179,26.4,49.6005,364.494077834
899,0.0184395213502,0.862785015261,762.554952381,284.696289713,1460.73888889,0.805555555556,260,173.151408049,105.019573672,0.179978181818,26.4,64.56325,364.494077834
900,0.00329645077231,0.39259985027,767.698428571,284.696289713,1460.73888889,57.8055555556,260,173.151408049,105.019573672,0.188884482759,26.4,62.584,364.494077834
901,0.00144219719789,0.0933911089125,886.912787879,284.696289713,1460.73888889,46.6111111111,260,173.151408049,105.019573672,0.179653333333,26.4,75.30325,364.494077834
902,0.0474894969741,0.410683895078,856.573923077,284.696289713,1460.73888889,38.9444444444,260,173.151408049,105.019573672,0.181811666667,26.4,99.72975,364.494077834
903,0.0805513419301,0.342045566806,737.476928571,200.623020586,1732.81666667,6.77777777778,261,180.325676823,102.814223826,0.165818571429,25.92,52.98825,391.379661017
904,0.062095904008,0.529599931616,642.206071429,200.623020586,1732.81666667,9.41666666667,261,180.325676823,102.814223826,0.172907352941,25.92,48.06875,391.379661017
905,0.0574055732923,0.535835754487,530.139738095,200.623020586,1732.81666667,3.77777777778,261,180.325676823,102.814223826,0.177292647059,25.92,46.26625,391.379661017
907,0.00316087538813,0.489007041242,765.329648649,200.623020586,1732.81666667,73.6111111111,261,180.325676823,102.814223826,0.168501666667,25.92,53.9785,391.379661017
908,0.00152945580234,0.254777985343,927.32424,200.623020586,1732.81666667,53.5555555556,261,180.325676823,102.814223826,0.157804918033,25.92,69.48,391.379661017
909,0.018965251854,0.174306653255,892.805619048,200.623020586,1732.81666667,45.1111111111,261,180.325676823,102.814223826,0.156295081967,25.92,82.46875,391.379661017
924,0.00223420340805,0.13244791907,583.366964286,204.540736092,383.848888889,9.77777777778,265,177.998054599,104.621783839,0.211894594595,30.04,111.21125,392.671768707
925,0.00030466411722,0.115207065067,413.778214286,204.540736092,383.848888889,32.7222222222,265,177.998054599,104.621783839,0.216419047619,30.04,92.23375,392.671768707
926,0.000913992292547,0.282156001331,447.106321429,204.540736092,383.848888889,9.44444444444,265,177.998054599,104.621783839,0.21345625,30.04,97.4525,392.671768707
928,0.0113741260971,0.416883324172,545.379428571,204.540736092,383.848888889,107.166666667,265,177.998054599,104.621783839,0.2332,30.04,151.74175,392.671768707
929,0.0174674091508,0.541701626497,802.16916,204.540736092,383.848888889,75.9444444444,265,177.998054599,104.621783839,0.2267875,30.04,99.277,392.671768707
930,0.008327485516,0.992769146624,656.068,204.540736092,383.848888889,46.75,265,177.998054599,104.621783839,0.2237,30.04,135.4545,392.671768707
931,0.000507582287966,0.327582980324,537.766851064,338.74572568,899.666666667,11.8611111111,266,188.450817181,101.948420802,0.148078787879,29.16,94.571,335.484693878
932,0.00477127321143,0.230407647538,416.048340426,338.74572568,899.666666667,36.2777777778,266,188.450817181,101.948420802,0.1477525,29.16,80.2545,335.484693878
933,0.0018272961185,0.580535564143,435.109489362,338.74572568,899.666666667,11.9722222222,266,188.450817181,101.948420802,0.126712765957,29.16,80.21125,335.484693878
934,0.0070046351603,0.818888888889,534.705446809,338.74572568,899.666666667,19.5555555556,266,188.450817181,101.948420802,0.180142857143,29.16,87.9935,335.484693878
935,0.0117759083717,0.833333333333,500.311045455,338.74572568,899.666666667,113.916666667,266,188.450817181,101.948420802,0.154,29.16,105.01225,335.484693878
937,0.00913648035613,0.432222222222,658.295605263,338.74572568,899.666666667,48.9722222222,266,188.450817181,101.948420802,0.170818181818,29.16,123.30425,335.484693878
938,0.000706014512674,0.139309624144,596.256234043,231.717064851,1126.39111111,9.97222222222,267,168.405866922,101.976608878,0.113725,30.96,94.0645,342.235993209
939,0.00716100464476,0.065578626856,466.019638298,231.717064851,1126.39111111,20.5833333333,267,168.405866922,101.976608878,0.112173214286,30.96,78.39725,342.235993209
940,0.00564811610139,0.113733560044,470.327021277,231.717064851,1126.39111111,12.2222222222,267,168.405866922,101.976608878,0.101166666667,30.96,75.14175,342.235993209
941,0.00827045605537,0.916138114491,594.718680851,231.717064851,1126.39111111,18.0,267,168.405866922,101.976608878,0.1565,30.96,84.2995,342.235993209
942,0.00383265041294,0.800611034524,589.373787234,231.717064851,1126.39111111,99.3333333333,267,168.405866922,101.976608878,0.124709090909,30.96,98.17775,342.235993209
943,0.0255173824439,0.577937077283,837.789275,231.717064851,1126.39111111,59.6111111111,267,168.405866922,101.976608878,0.12605,30.96,87.71075,342.235993209
944,0.0259208186374,0.279242709909,684.842404762,231.717064851,1126.39111111,59.8333333333,267,168.405866922,101.976608878,0.141188,30.96,120.62775,342.235993209
945,0.0062007628719,0.119482869343,613.033304348,209.22235008,1201.34222222,11.9166666667,268,180.929158675,104.936007035,0.116802739726,30.16,81.6765,356.972835314
946,0.00110013531068,0.0763164872234,507.365934783,209.22235008,1201.34222222,15.2222222222,268,180.929158675,104.936007035,0.113988157895,30.16,66.6345,356.972835314
947,0.00160019678379,0.0331501051036,472.770869565,209.22235008,1201.34222222,8.63888888889,268,180.929158675,104.936007035,0.109478378378,30.16,64.50875,356.972835314
949,0.00150018453574,0.578408483395,650.112195652,209.22235008,1201.34222222,79.4722222222,268,180.929158675,104.936007035,0.122855357143,30.16,81.47175,356.972835314
950,0.00830102089593,0.847082052643,854.963529412,209.22235008,1201.34222222,51.7777777778,268,180.929158675,104.936007035,0.122218333333,30.16,72.839,356.972835314
951,0.0641078825516,0.320406527879,725.989184211,209.22235008,1201.34222222,55.1111111111,268,180.929158675,104.936007035,0.124716129032,30.16,99.2575,356.972835314
952,0.00233429315173,0.198986643415,654.870678571,316.019169531,888.673333333,7.41666666667,269,167.046721893,99.1328216112,0.132204054054,27.04,84.57125,357.513559322
953,0.000710437005082,0.19235688383,567.030190476,316.019169531,888.673333333,10.7777777778,269,167.046721893,99.1328216112,0.126730263158,27.04,68.98625,357.513559322
954,0.0103520828167,0.173296325025,501.170533333,316.019169531,888.673333333,4.77777777778,269,167.046721893,99.1328216112,0.124554054054,27.04,63.306,357.513559322
956,0.00202982018331,0.539225422046,843.196042553,316.019169531,888.673333333,21.3611111111,269,167.046721893,99.1328216112,0.119837704918,27.04,83.299,357.513559322
957,0.0164415431303,0.729766633565,982.598258065,316.019169531,888.673333333,36.9722222222,269,167.046721893,99.1328216112,0.124,27.04,70.7195,357.513559322
958,0.0249667862461,0.077457795432,844.702157895,316.019169531,888.673333333,36.4444444444,269,167.046721893,99.1328216112,0.124975806452,27.04,100.02325,357.513559322
959,0.0010426050607,0.18641157714,709.0763,232.445773844,743.333333333,10.3333333333,271,211.513816651,101.901532518,0.10745942029,22.32,54.657,415.855687606
961,0.00198094955464,0.851729212656,474.831466667,232.445773844,743.333333333,0.805555555556,271,211.513816651,101.901532518,0.112995454545,22.32,44.647,415.855687606
962,0.000104260498484,0.5454934294,677.60373913,232.445773844,743.333333333,0.333333333333,271,211.513816651,101.901532518,0.117678947368,22.32,48.1645,415.855687606
963,0.00229373101216,0.266274003086,749.3525,232.445773844,743.333333333,20.0,271,211.513816651,101.901532518,0.111518032787,22.32,47.41575,415.855687606
