,FAM,live_basal_area,LAI_sum,LAI_win,RWC,aspect_mean,aspect_std,canopy_height,CWD,elevation_mean,elevation_std,forest_cover,ppt_sum,ppt_win,tmax_sum,tmax_win,tmean_sum,tmean_win,vpdmax_sum,vpdmax_win,EVP_sum,PEVAP_sum,EVP_win,PEVAP_win,vsm_sum,vsm_win,location,silt_fraction,sand_fraction,twi_mean,twi_std,ndwi_sum,ndwi_win
893,0.0113240103071,13.9855711007,1.52339506173,0.652358024691,0.566163296647,138.354876257,112.442730029,17.56,740.524135135,1360.31111111,65.8467824987,0.900741,66.7777777778,62.4166666667,27.7592592593,8.33333333333,18.962962963,1.93518518519,31.5721618357,7.30277777778,95.215,711.26625,25.6675,113.567,0.161685245902,0.161314285714,334.0,0.4,0.38,593.96187175,221.774391433,-0.0899121162743,0.229516787366
894,0.00743831999916,13.8071276351,1.3964691358,1.25611111111,0.468901970822,138.354876257,112.442730029,17.56,983.395,1360.31111111,65.8467824987,0.900741,41.6666666667,187.416666667,29.1944444444,10.4166666667,20.2314814815,4.19444444444,33.8257850242,8.14598765432,53.105,796.65525,31.3885,236.356,0.161961290323,0.201326829268,334.0,0.4,0.38,593.96187175,221.774391433,-0.10486546557,-0.075771032485
895,0.0891488266773,14.4038824325,1.42943209877,1.14204938272,0.0229076017405,138.354876257,112.442730029,17.56,805.326945946,1360.31111111,65.8467824987,0.900741,55.6944444444,109.805555556,27.7314814815,12.6944444444,18.8888888889,6.26851851852,30.4936594203,9.63179012346,139.1295,785.22125,39.8335,239.0735,0.1568109375,0.204754545455,334.0,0.4,0.38,593.96187175,221.774391433,-0.102824692358,-0.0820434734314
896,0.00368915620829,11.2572273178,1.00253944773,0.611094674556,0.583311218816,170.305149999,110.170183371,16.04,821.181078947,1432.13111111,118.373826541,0.867407,9.55555555556,129.388888889,28.787037037,7.40740740741,19.1666666667,2.0,34.4230072464,6.05617283951,91.42575,726.50725,28.92425,132.5705,0.153758823529,0.187361818182,335.0,0.4,0.38,510.193493151,264.350506525,-0.075525166121,0.210912327564
897,0.0471520283324,10.9441042621,1.0711908284,0.727206607495,0.821256326647,170.305149999,110.170183371,16.04,737.3404,1432.13111111,118.373826541,0.867407,34.7222222222,126.611111111,27.3425925926,7.75,17.9722222222,2.7037037037,30.7717391304,5.71296296296,117.2935,684.39075,29.584,131.883,0.158758208955,0.19237755102,335.0,0.4,0.38,510.193493151,264.350506525,-0.0696808624854,0.0643113692782
898,0.0528010500597,10.8523769817,1.09128451677,0.523594674556,0.739027034169,170.305149999,110.170183371,16.04,616.304317073,1432.13111111,118.373826541,0.867407,5.75,171.722222222,28.1296296296,6.43518518519,18.9259259259,1.2037037037,31.7382246377,5.42345679012,177.9875,689.95275,26.732,109.20225,0.162945588235,0.172677142857,335.0,0.4,0.38,510.193493151,264.350506525,-0.069547719689,0.207207240349
900,0.034124695799,10.8169342322,1.04437869822,0.519970414201,0.606568981383,170.305149999,110.170183371,16.04,773.045615385,1432.13111111,118.373826541,0.867407,50.6111111111,53.75,27.4814814815,8.07407407407,18.6388888889,1.37962962963,31.3710748792,7.06543209877,76.336,672.63225,24.7795,114.012,0.1542390625,0.159727777778,335.0,0.4,0.38,510.193493151,264.350506525,-0.0747671089881,0.196091963637
901,0.0260546672141,11.0597421083,0.976960059172,0.887179487179,0.414029871877,170.305149999,110.170183371,16.04,977.8658,1432.13111111,118.373826541,0.867407,35.0,190.944444444,28.6481481481,9.98148148148,19.8148148148,3.87037037037,32.9975845411,8.11141975309,56.928,735.34525,28.34875,229.29825,0.146933333333,0.200804444444,335.0,0.4,0.38,510.193493151,264.350506525,-0.0820612565325,-0.0379960042429
902,0.0450768771432,10.9433088338,1.03464003945,0.903106508876,0.016210094146,170.305149999,110.170183371,16.04,898.125485714,1432.13111111,118.373826541,0.867407,58.6666666667,74.3333333333,27.2314814815,12.3703703704,18.5925925926,6.05555555556,29.7696256039,9.5987654321,120.6385,728.07575,39.09525,250.73825,0.1344265625,0.208626086957,335.0,0.4,0.38,510.193493151,264.350506525,-0.0804028528446,-0.0507861730693
903,0.00229653078302,14.3791800655,1.073015286,0.604351577909,0.598098957065,160.007811459,106.92296099,14.56,821.488878788,1525.76111111,188.992826551,0.740247,8.97222222222,132.555555556,28.462962963,7.13888888889,18.2592592593,1.41666666667,34.770531401,6.2700617284,94.786,718.03525,32.40425,110.6135,0.149819402985,0.204039285714,336.0,0.34,0.37,487.62283737,317.669709918,-0.100795772735,0.0182908468585
